Title,Genres,IMDb,Directors,Country,Language
Pokémon the Movie: Hoopa and the Clash of Ages,Adventure,6.0,['Kunihiko Yuyama'],['Japan'],"['Japanese', 'English']"
Pokémon the Movie: Hoopa and the Clash of Ages,Family,6.0,['Kunihiko Yuyama'],['Japan'],"['Japanese', 'English']"
Pokémon the Movie: Hoopa and the Clash of Ages,Fantasy,6.0,['Kunihiko Yuyama'],['Japan'],"['Japanese', 'English']"
Curious George 2: Follow That Monkey!,Animation,5.6,['Norton Virgien'],['United States'],['English']
Curious George 2: Follow That Monkey!,Family,5.6,['Norton Virgien'],['United States'],['English']
I'll Come Running,Drama,6.8,['Spencer Parsons'],"['Denmark', 'United States']","['English', 'Danish']"
I'll Come Running,Romance,6.8,['Spencer Parsons'],"['Denmark', 'United States']","['English', 'Danish']"
Ron White: A Little Unprofessional,Comedy,7.4,['Tom Forrest'],['United States'],['English']
Out of the Dark,Horror,4.8,['Lluís Quílez'],"['United States', 'United Arab Emirates', 'Colombia', 'Spain']",['English']
Out of the Dark,Thriller,4.8,['Lluís Quílez'],"['United States', 'United Arab Emirates', 'Colombia', 'Spain']",['English']
The Sender,Drama,6.0,['Roger Christian'],['United Kingdom'],['English']
The Sender,Horror,6.0,['Roger Christian'],['United Kingdom'],['English']
The Sender,Sci-Fi,6.0,['Roger Christian'],['United Kingdom'],['English']
The Sender,Thriller,6.0,['Roger Christian'],['United Kingdom'],['English']
Santa Hunters,Comedy,4.5,['Savage Steve Holland'],"['Canada', 'United States']",['English']
Santa Hunters,Family,4.5,['Savage Steve Holland'],"['Canada', 'United States']",['English']
Beers of Joy,Documentary,8.1,"['David Swift', 'Scott Owen', 'David Swift']",['United States'],['English']
Every Other Holiday,Drama,7.1,['Blair Hayes'],['unknown'],['English']
Every Other Holiday,Family,7.1,['Blair Hayes'],['unknown'],['English']
Every Other Holiday,Romance,7.1,['Blair Hayes'],['unknown'],['English']
The Swan Princess: The Mystery of the Enchanted Kingdom,Animation,5.7,['Richard Rich'],['United States'],['English']
The Swan Princess: The Mystery of the Enchanted Kingdom,Family,5.7,['Richard Rich'],['United States'],['English']
The Swan Princess: The Mystery of the Enchanted Kingdom,Fantasy,5.7,['Richard Rich'],['United States'],['English']
The Swan Princess: The Mystery of the Enchanted Kingdom,Mystery,5.7,['Richard Rich'],['United States'],['English']
Blurt!,Action,5.9,['Michelle Johnston'],['United States'],['English']
Blurt!,Comedy,5.9,['Michelle Johnston'],['United States'],['English']
Blurt!,Family,5.9,['Michelle Johnston'],['United States'],['English']
Eyes of an Angel,Drama,5.4,['Robert Harmon'],['United States'],['English']
Good Time Max,Drama,6.1,['James Franco'],['United States'],['English']
Switching Goals,Comedy,5.1,['Mike Jeavons'],['unknown'],['unknown']
F*&% the Prom,Comedy,4.2,['Benny Fine'],['United States'],['English']
F*&% the Prom,Drama,4.2,['Benny Fine'],['United States'],['English']
Higher Power,Action,5.0,['Matthew Charles Santoro'],['United States'],['English']
Higher Power,Sci-Fi,5.0,['Matthew Charles Santoro'],['United States'],['English']
Higher Power,Thriller,5.0,['Matthew Charles Santoro'],['United States'],['English']
Curious George: A Very Monkey Christmas,Animation,6.4,"['Scott Heming', 'Cathy Malkasian', 'Jeff McGrath']",['United States'],['English']
Curious George: A Very Monkey Christmas,Adventure,6.4,"['Scott Heming', 'Cathy Malkasian', 'Jeff McGrath']",['United States'],['English']
Curious George: A Very Monkey Christmas,Family,6.4,"['Scott Heming', 'Cathy Malkasian', 'Jeff McGrath']",['United States'],['English']
Monogamy,Drama,5.0,['unknown'],['United States'],['English']
Barbie: A Perfect Christmas,Animation,5.7,['Mark Baldo'],['United States'],['English']
Barbie: A Perfect Christmas,Family,5.7,['Mark Baldo'],['United States'],['English']
Bernie the Dolphin,Adventure,5.0,['Kirk Harris'],['Canada'],['English']
Bernie the Dolphin,Comedy,5.0,['Kirk Harris'],['Canada'],['English']
Bernie the Dolphin,Family,5.0,['Kirk Harris'],['Canada'],['English']
The Château,Comedy,5.2,['Jesse Peretz'],['United States'],"['English', 'French']"
The Château,Drama,5.2,['Jesse Peretz'],['United States'],"['English', 'French']"
The Château,Romance,5.2,['Jesse Peretz'],['United States'],"['English', 'French']"
The Other Man,Drama,5.4,['Richard Eyre'],"['United Kingdom', 'United States']",['English']
The Other Man,Mystery,5.4,['Richard Eyre'],"['United Kingdom', 'United States']",['English']
The Other Man,Thriller,5.4,['Richard Eyre'],"['United Kingdom', 'United States']",['English']
Above and Beyond: NASA's Journey to Tomorrow,Documentary,7.9,['Rory Kennedy'],['United States'],['English']
35 and Ticking,Comedy,5.6,['Russ Parr'],['United States'],['English']
35 and Ticking,Romance,5.6,['Russ Parr'],['United States'],['English']
Naughty & Nice,Comedy,6.0,['Sam Irvin'],['United States'],['English']
Naughty & Nice,Romance,6.0,['Sam Irvin'],['United States'],['English']
Victoria Gotti: My Father's Daughter,Crime,5.4,['Catherine Cyran'],['United States'],['English']
Victoria Gotti: My Father's Daughter,Drama,5.4,['Catherine Cyran'],['United States'],['English']
Respectable: The Mary Millington Story,Documentary,6.9,['Simon Sheridan'],['United Kingdom'],['English']
Respectable: The Mary Millington Story,Biography,6.9,['Simon Sheridan'],['United Kingdom'],['English']
Death Bell,Horror,5.7,['Hong-Seung Yoon'],['South Korea'],['Korean']
Death Bell,Thriller,5.7,['Hong-Seung Yoon'],['South Korea'],['Korean']
We Are Columbine,Documentary,6.8,['Laura Farber'],['United States'],['English']
The Appeared,Horror,6.1,['Paco Cabezas'],"['Sweden', 'Argentina', 'Spain']",['Spanish']
Dragon Age: Dawn of the Seeker,Animation,5.8,['Fumihiko Sori'],"['United States', 'Japan']",['English']
Dragon Age: Dawn of the Seeker,Action,5.8,['Fumihiko Sori'],"['United States', 'Japan']",['English']
Dragon Age: Dawn of the Seeker,Adventure,5.8,['Fumihiko Sori'],"['United States', 'Japan']",['English']
Dragon Age: Dawn of the Seeker,Fantasy,5.8,['Fumihiko Sori'],"['United States', 'Japan']",['English']
Addicted to Sexting,Documentary,3.8,['Joseph Tosconi'],['United States'],['English']
RoboGeisha,Action,5.3,['Noboru Iguchi'],['Japan'],['Japanese']
RoboGeisha,Comedy,5.3,['Noboru Iguchi'],['Japan'],['Japanese']
RoboGeisha,Sci-Fi,5.3,['Noboru Iguchi'],['Japan'],['Japanese']
Big Voice,Documentary,8.0,['Varda Bar-Kar'],['United States'],['English']
Big Voice,Biography,8.0,['Varda Bar-Kar'],['United States'],['English']
Big Voice,Family,8.0,['Varda Bar-Kar'],['United States'],['English']
Big Voice,Music,8.0,['Varda Bar-Kar'],['United States'],['English']
Big Voice,Musical,8.0,['Varda Bar-Kar'],['United States'],['English']
Nina,Action,5.4,['John Badham'],['United States'],"['English', 'French']"
Nina,Crime,5.4,['John Badham'],['United States'],"['English', 'French']"
Nina,Drama,5.4,['John Badham'],['United States'],"['English', 'French']"
Nina,Thriller,5.4,['John Badham'],['United States'],"['English', 'French']"
Josie,Drama,5.2,['Eric England'],['United States'],['English']
Josie,Thriller,5.2,['Eric England'],['United States'],['English']
The Con Is On,Comedy,4.2,['James Oakley'],"['United States', 'United Kingdom']","['English', 'Spanish', 'Japanese', 'Russian', 'Chinese']"
Feral,Action,4.6,['Mark Young'],['United States'],['English']
Feral,Drama,4.6,['Mark Young'],['United States'],['English']
Feral,Horror,4.6,['Mark Young'],['United States'],['English']
Feral,Thriller,4.6,['Mark Young'],['United States'],['English']
Second Chance Christmas,Comedy,5.8,['Danny Buday'],['United States'],['English']
Second Chance Christmas,Drama,5.8,['Danny Buday'],['United States'],['English']
Second Chance Christmas,Romance,5.8,['Danny Buday'],['United States'],['English']
Eve's Christmas,Comedy,6.0,['Timothy Bond'],"['Canada', 'United States']",['English']
Eve's Christmas,Family,6.0,['Timothy Bond'],"['Canada', 'United States']",['English']
A Guide to Second Date Sex,Comedy,5.3,['Rachel Hirons'],['United Kingdom'],['English']
A Guide to Second Date Sex,Romance,5.3,['Rachel Hirons'],['United Kingdom'],['English']
No Holds Barred,Action,4.4,['Thomas J. Wright'],['United States'],['English']
No Holds Barred,Sport,4.4,['Thomas J. Wright'],['United States'],['English']
My Valentine,Comedy,4.4,"['Pornchai Hongrattanaporn', 'Songsak Mongkolthong', 'Seree Phongnithi']",['Thailand'],['Thai']
My Valentine,Romance,4.4,"['Pornchai Hongrattanaporn', 'Songsak Mongkolthong', 'Seree Phongnithi']",['Thailand'],['Thai']
Killers Anonymous,Action,5.3,['Martin Owen'],['United Kingdom'],['English']
Killers Anonymous,Crime,5.3,['Martin Owen'],['United Kingdom'],['English']
Killers Anonymous,Mystery,5.3,['Martin Owen'],['United Kingdom'],['English']
Killers Anonymous,Thriller,5.3,['Martin Owen'],['United Kingdom'],['English']
Lewis Black: Old Yeller - Live at the Borgata,Documentary,7.4,['Zach Nial'],['United States'],['English']
Lewis Black: Old Yeller - Live at the Borgata,Comedy,7.4,['Zach Nial'],['United States'],['English']
The Reunion,Comedy,5.2,['Michael Rosenbaum'],"['United Kingdom', 'United States']",['English']
The Intended,Drama,5.8,['Kristian Levring'],"['United Kingdom', 'Denmark']",['English']
The Intended,Thriller,5.8,['Kristian Levring'],"['United Kingdom', 'Denmark']",['English']
Roller Dreams,Documentary,7.9,['Kate Hickey'],"['United States', 'Australia']",['English']
Midnight Kiss,Horror,4.7,['Joel Bender'],['United States'],['English']
Allure,Drama,4.9,"['Carlos Sanchez', 'Jason Sanchez']",['Canada'],['English']
Allure,Romance,4.9,"['Carlos Sanchez', 'Jason Sanchez']",['Canada'],['English']
Allure,Thriller,4.9,"['Carlos Sanchez', 'Jason Sanchez']",['Canada'],['English']
Concrete Kids,Adventure,6.4,['Lije Sarki'],['United States'],['English']
Concrete Kids,Family,6.4,['Lije Sarki'],['United States'],['English']
Concrete Kids,Sport,6.4,['Lije Sarki'],['United States'],['English']
Into the Dark: I'm Just F*cking With You,Horror,5.5,['Adam Mason'],['United States'],['English']
Into the Dark: I'm Just F*cking With You,Thriller,5.5,['Adam Mason'],['United States'],['English']
Gilbert Gottfried: Dirty Jokes,Comedy,7.2,['Adam Reid'],['United States'],['English']
Catching Faith,Drama,4.8,['John K.D. Graham'],['United States'],['English']
Catching Faith,Family,4.8,['John K.D. Graham'],['United States'],['English']
Catching Faith,Sport,4.8,['John K.D. Graham'],['United States'],['English']
Penumbra,Horror,5.5,"['Adrián García Bogliano', 'Ramiro García Bogliano']","['Argentina', 'Mexico']",['Spanish']
Penumbra,Thriller,5.5,"['Adrián García Bogliano', 'Ramiro García Bogliano']","['Argentina', 'Mexico']",['Spanish']
Kill Order,Action,4.1,['James Mark'],['Canada'],['English']
Kill Order,Sci-Fi,4.1,['James Mark'],['Canada'],['English']
Paper Covers Rock,Drama,6.6,['Joe Maggio'],['United States'],['English']
Racetime,Animation,5.5,"['Benoît Godbout', 'Jean-François Pouliot', 'François Brisson']",['Canada'],['English']
Racetime,Adventure,5.5,"['Benoît Godbout', 'Jean-François Pouliot', 'François Brisson']",['Canada'],['English']
Racetime,Musical,5.5,"['Benoît Godbout', 'Jean-François Pouliot', 'François Brisson']",['Canada'],['English']
Margaret Atwood: A Word After a Word After a Word Is Power,Documentary,7.5,"['Nancy Lang', 'Peter Raymont']",['Canada'],['English']
The Disappointments Room,Drama,3.9,['D.J. Caruso'],['United States'],['English']
The Disappointments Room,Horror,3.9,['D.J. Caruso'],['United States'],['English']
The Disappointments Room,Thriller,3.9,['D.J. Caruso'],['United States'],['English']
Brad Paisley Thinks He's Special,Music,8.5,['unknown'],['United States'],['unknown']
Daphne & Velma,Action,4.2,['Suzi Yoonessi'],['United States'],['English']
Daphne & Velma,Comedy,4.2,['Suzi Yoonessi'],['United States'],['English']
Daphne & Velma,Crime,4.2,['Suzi Yoonessi'],['United States'],['English']
Daphne & Velma,Horror,4.2,['Suzi Yoonessi'],['United States'],['English']
Daphne & Velma,Mystery,4.2,['Suzi Yoonessi'],['United States'],['English']
Albert,Animation,6.4,['Karsten Kiilerich'],['Denmark'],"['Danish', 'English']"
Albert,Action,6.4,['Karsten Kiilerich'],['Denmark'],"['Danish', 'English']"
Albert,Adventure,6.4,['Karsten Kiilerich'],['Denmark'],"['Danish', 'English']"
Albert,Comedy,6.4,['Karsten Kiilerich'],['Denmark'],"['Danish', 'English']"
Albert,Family,6.4,['Karsten Kiilerich'],['Denmark'],"['Danish', 'English']"
The Eternal,Horror,4.4,['Michael Almereyda'],['United States'],['English']
Faintheart,Comedy,6.3,['Vito Rocco'],['United Kingdom'],"['English', 'Klingon']"
Faintheart,Drama,6.3,['Vito Rocco'],['United Kingdom'],"['English', 'Klingon']"
Faintheart,Romance,6.3,['Vito Rocco'],['United Kingdom'],"['English', 'Klingon']"
Slumber,Horror,4.7,['Jonathan Hopkins'],"['United Kingdom', 'United States']",['English']
Telescope,Documentary,7.8,['unknown'],['Canada'],['English']
Tetsuo: The Bullet Man,Action,5.6,"[""Shin'ya Tsukamoto""]",['Japan'],['English']
Tetsuo: The Bullet Man,Horror,5.6,"[""Shin'ya Tsukamoto""]",['Japan'],['English']
Tetsuo: The Bullet Man,Sci-Fi,5.6,"[""Shin'ya Tsukamoto""]",['Japan'],['English']
Cover Versions,Music,5.4,['Todd Berger'],['United States'],['English']
Cover Versions,Mystery,5.4,['Todd Berger'],['United States'],['English']
Cover Versions,Thriller,5.4,['Todd Berger'],['United States'],['English']
Warpath,Drama,6.3,['Byron Haskin'],['United States'],['English']
Warpath,Western,6.3,['Byron Haskin'],['United States'],['English']
"Good Morning, Killer",Crime,5.1,['Maggie Greenwald'],['United States'],['English']
"Good Morning, Killer",Drama,5.1,['Maggie Greenwald'],['United States'],['English']
"Good Morning, Killer",Mystery,5.1,['Maggie Greenwald'],['United States'],['English']
"Good Morning, Killer",Thriller,5.1,['Maggie Greenwald'],['United States'],['English']
Rosy,Comedy,4.7,['Jess Bond'],['United States'],['English']
Rosy,Romance,4.7,['Jess Bond'],['United States'],['English']
Rosy,Thriller,4.7,['Jess Bond'],['United States'],['English']
Another Time,Adventure,4.5,['Thomas Hennessy'],['United States'],['English']
Another Time,Comedy,4.5,['Thomas Hennessy'],['United States'],['English']
Another Time,Romance,4.5,['Thomas Hennessy'],['United States'],['English']
Another Time,Sci-Fi,4.5,['Thomas Hennessy'],['United States'],['English']
Beyond Paradise,Drama,5.7,['J.J. Alani'],['United States'],['English']
Beyond Paradise,Romance,5.7,['J.J. Alani'],['United States'],['English']
Alive,Adventure,5.902751,['Frank Marshall'],"['United States', 'Canada']",['English']
Alive,Biography,5.902751,['Frank Marshall'],"['United States', 'Canada']",['English']
Alive,Drama,5.902751,['Frank Marshall'],"['United States', 'Canada']",['English']
Alive,Thriller,5.902751,['Frank Marshall'],"['United States', 'Canada']",['English']
Hide,Drama,5.2,['John Gray'],['United States'],['English']
Hide,Thriller,5.2,['John Gray'],['United States'],['English']
Diary of a Hitman,Crime,5.3,['Roy London'],['United States'],['English']
Diary of a Hitman,Drama,5.3,['Roy London'],['United States'],['English']
Hellions,Drama,4.2,['Bruce McDonald'],['Canada'],['English']
Hellions,Horror,4.2,['Bruce McDonald'],['Canada'],['English']
Hellions,Thriller,4.2,['Bruce McDonald'],['Canada'],['English']
Funke,Documentary,7.8,['Gab Taraboulsy'],['United States'],['English']
Backtrace,Action,3.7,['Brian A. Miller'],['United States'],['English']
Backtrace,Crime,3.7,['Brian A. Miller'],['United States'],['English']
Backtrace,Drama,3.7,['Brian A. Miller'],['United States'],['English']
Where Do We Go from Here?,Comedy,6.5,['John McPhail'],['United Kingdom'],['English']
Where Do We Go from Here?,Romance,6.5,['John McPhail'],['United Kingdom'],['English']
Narcopolis,Mystery,4.4,['Justin Trefgarne'],['United Kingdom'],['English']
Narcopolis,Sci-Fi,4.4,['Justin Trefgarne'],['United Kingdom'],['English']
Narcopolis,Thriller,4.4,['Justin Trefgarne'],['United Kingdom'],['English']
Angels in the Snow,Family,5.7,['George Erschbamer'],['United States'],['English']
Crooked Hearts,Drama,6.0,['Michael Bortman'],['United States'],['English']
Crooked Hearts,Romance,6.0,['Michael Bortman'],['United States'],['English']
Sex Guaranteed,Comedy,4.8,"['Brad Barnes', 'Todd Barnes']",['United States'],['English']
Deck the Halls,Comedy,5.1,['John Whitesell'],['United States'],"['English', 'German']"
Deck the Halls,Family,5.1,['John Whitesell'],['United States'],"['English', 'German']"
Ghost Team,Comedy,4.6,['Oliver Irving'],['United States'],['English']
Ghost Team,Thriller,4.6,['Oliver Irving'],['United States'],['English']
Crazy About Tiffany's,Documentary,5.7,['Matthew Miele'],['United States'],['English']
Curious George: Royal Monkey,Animation,5.8,['Doug Murphy'],['United States'],['English']
Curious George: Royal Monkey,Adventure,5.8,['Doug Murphy'],['United States'],['English']
Curious George: Royal Monkey,Comedy,5.8,['Doug Murphy'],['United States'],['English']
Curious George: Royal Monkey,Family,5.8,['Doug Murphy'],['United States'],['English']
Curious George: Royal Monkey,Fantasy,5.8,['Doug Murphy'],['United States'],['English']
A Fairytale Christmas,Drama,5.3,['Alex Wright'],['United States'],['English']
A Fairytale Christmas,Family,5.3,['Alex Wright'],['United States'],['English']
A Fairytale Christmas,Romance,5.3,['Alex Wright'],['United States'],['English']
Inside Out,Animation,4.5,"['Pete Docter', 'Ronnie Del Carmen']",['United States'],['English']
Inside Out,Adventure,4.5,"['Pete Docter', 'Ronnie Del Carmen']",['United States'],['English']
Inside Out,Comedy,4.5,"['Pete Docter', 'Ronnie Del Carmen']",['United States'],['English']
Inside Out,Drama,4.5,"['Pete Docter', 'Ronnie Del Carmen']",['United States'],['English']
Inside Out,Family,4.5,"['Pete Docter', 'Ronnie Del Carmen']",['United States'],['English']
Inside Out,Fantasy,4.5,"['Pete Docter', 'Ronnie Del Carmen']",['United States'],['English']
Person to Person,Comedy,7.0,['Dustin Guy Defa'],['United States'],['English']
